timestamp,status,staff_counter,staff_path,score_stem,staff_filename,staff_index,epsilon,n_max,n_queries,target_source,target_token_count,clean_pred_token_count,adv_pred_token_count,clean_ser,clean_cer,clean_ser_capped,clean_cer_capped,adv_ser,adv_cer,adv_ser_capped,adv_cer_capped,ser_delta,cer_delta,ser_capped_delta,cer_capped_delta,success,L_best,loss_trajectory_len,linf,linf_ok,load_staff_sec,clean_predict_sec,target_load_sec,attack_sec,adv_predict_sec,job_elapsed_sec,attack_queries_per_sec,adv_path,checkpoint_key,track,epsilon_math,condition_id,epsilon_phys,alpha,ser,cer,ser_capped,cer_capped,delta_ser,delta_cer,delta_ser_capped,delta_cer_capped
2026-06-01T15:12:57,ok,3,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_002.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_002.npy,2,0.0,10,1,clean_onnx_prediction,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0.0,True,0.002388400011113845,1.1973583000071812,0.0,1.510149800000363,1.2326316000107909,2.7448699999949895,0.6621859632731532,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_002.npy', 'epsilon': '0', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.0,eps_0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01T15:13:12,ok,3,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_002.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_002.npy,2,0.1,10,10,clean_onnx_prediction,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0.10000002384185791,True,0.002388400011113845,1.1973583000071812,0.0,13.684981900005369,1.6798353999911342,15.36686359999294,0.7307280399103836,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_002.npy', 'epsilon': '0.1', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.1,eps_0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01T15:13:25,ok,3,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_002.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_002.npy,2,0.2,10,10,clean_onnx_prediction,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0.20000001788139343,True,0.002388400011113845,1.1973583000071812,0.0,12.149448100011796,1.1491166000050725,13.300607299999683,0.823082655087048,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_002.npy', 'epsilon': '0.2', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.2,eps_0.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01T15:13:39,ok,3,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_002.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_002.npy,2,0.3,10,10,clean_onnx_prediction,36,36,37,0.0,0.0,0.0,0.0,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637,True,0.19444444444444445,1,0.30000004172325134,True,0.002388400011113845,1.1973583000071812,0.0,12.77186459999939,1.2284957999945618,14.002419999989797,0.7829710314968793,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_002.npy', 'epsilon': '0.3', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.3,eps_0.3,,,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637,0.1111111111111111,0.07636363636363637
2026-06-01T15:13:54,ok,3,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_002.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_002.npy,2,0.4,10,10,clean_onnx_prediction,36,36,44,0.0,0.0,0.0,0.0,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091,True,0.7222222222222222,4,0.40000003576278687,True,0.002388400011113845,1.1973583000071812,0.0,13.47698130000208,1.4206530000083148,14.899613000001409,0.742005926801906,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_002.npy', 'epsilon': '0.4', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.4,eps_0.4,,,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091,0.4444444444444444,0.2690909090909091
2026-06-01T15:13:56,ok,4,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_003.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_003.npy,3,0.0,10,1,clean_onnx_prediction,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0.0,True,0.0025068999966606498,0.4113331999978982,0.0,0.4233142000011867,0.43416370000340976,0.8600839999999152,2.3623114934419793,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_003.npy', 'epsilon': '0', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.0,eps_0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01T15:14:00,ok,4,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_003.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_003.npy,3,0.1,10,10,clean_onnx_prediction,11,11,11,0.0,0.0,0.0,0.0,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186,True,0.09090909090909091,1,0.10000002384185791,True,0.0025068999966606498,0.4113331999978982,0.0,4.120730599999661,0.5442970000003697,4.667468899991945,2.4267541294742303,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_003.npy', 'epsilon': '0.1', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.1,eps_0.1,,,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186,0.09090909090909091,0.011627906976744186
2026-06-01T15:14:05,ok,4,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_003.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_003.npy,3,0.2,10,10,clean_onnx_prediction,11,11,11,0.0,0.0,0.0,0.0,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512,True,0.5454545454545454,2,0.20000001788139343,True,0.0025068999966606498,0.4113331999978982,0.0,4.188214000008884,0.4002861000044504,4.590455599987763,2.387652588902761,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_003.npy', 'epsilon': '0.2', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.2,eps_0.2,,,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512,0.5454545454545454,0.06976744186046512
2026-06-01T15:14:09,ok,4,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_003.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_003.npy,3,0.3,10,10,clean_onnx_prediction,11,11,11,0.0,0.0,0.0,0.0,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931,True,0.6363636363636364,2,0.30000004172325134,True,0.0025068999966606498,0.4113331999978982,0.0,4.188414800009923,0.40338920000067446,4.5937467999901855,2.3875381206217465,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_003.npy', 'epsilon': '0.3', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.3,eps_0.3,,,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931,0.6363636363636364,0.08139534883720931
2026-06-01T15:14:16,ok,4,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_003.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_003.npy,3,0.4,10,10,clean_onnx_prediction,11,11,24,0.0,0.0,0.0,0.0,1.2727272727272727,1.0930232558139534,1.0,1.0,1.2727272727272727,1.0930232558139534,1.0,1.0,True,1.7272727272727273,3,0.40000003576278687,True,0.0025068999966606498,0.4113331999978982,0.0,5.491869700010284,0.8015389000065625,6.295428799989168,1.8208734995991027,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_003.npy', 'epsilon': '0.4', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.4,eps_0.4,,,1.2727272727272727,1.0930232558139534,1.0,1.0,1.2727272727272727,1.0930232558139534,1.0,1.0
2026-06-01T15:14:19,ok,5,D:\Users\theda\Documents\dev\Projects\Uni\Semester 4\Artificial Intelligence\adversarial-homr\results\runs\main_paired_100img_B10q\cached_prepared_staffs_view\Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1\staff_004.npy,Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1,staff_004.npy,4,0.0,10,1,clean_onnx_prediction,36,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1,0.0,True,0.002666599990334362,1.197971299989149,0.0,1.3313196000090102,1.1660880999988876,2.4994198999920627,0.7511344383371447,,"{'staff_path': 'D:/Users/theda/Documents/dev/Projects/Uni/Semester 4/Artificial Intelligence/adversarial-homr/results/runs/main_paired_100img_B10q/cached_prepared_staffs_view/Qmb615Rgf2hhA2mdiyx4q3RUCCyUpwZfgBoNVJ7bAskCPx-1/staff_004.npy', 'epsilon': '0', 'n_max': 10, 'target_source': 'clean_onnx_prediction'}",B,0.0,eps_0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
